dia,colonia_A,colonia_B,colonia_C,nascimentos,mortes,folhas,frutos
103,76,77,76,106,0,1.0,0.4999999999999873
104,76,77,76,106,0,1.0,0.7999999999999873
105,76,77,76,106,0,1.0,1.0999999999999872
106,76,77,76,106,0,1.0,0.3999999999999872
107,76,77,76,106,0,1.0,0.6999999999999872
108,76,77,76,106,0,1.0,0.9999999999999871
109,76,77,76,106,0,1.0,1.2999999999999872
110,76,77,76,106,0,1.0,0.5999999999999872
111,82,80,81,120,0,1.0,0.8999999999999873
112,84,80,81,122,0,1.0,1.1999999999999873
113,84,81,82,124,0,1.0,0.4999999999999873
114,84,82,83,126,0,1.0,0.7999999999999873
115,84,82,83,126,0,1.0,1.0999999999999872
116,84,83,83,127,0,1.0,0.3999999999999872
117,85,83,83,128,0,1.0,0.6999999999999872
118,85,83,83,128,0,1.0,0.9999999999999871
119,85,83,83,128,0,1.0,1.2999999999999872
120,85,83,85,130,0,1.0,0.5999999999999872
121,85,83,85,130,0,1.0,0.8999999999999873
122,85,83,85,130,0,1.0,1.1999999999999873
123,85,83,85,130,0,1.0,0.4999999999999873
124,85,83,85,130,0,1.0,0.7999999999999873
125,86,83,85,131,0,1.0,1.0999999999999872
126,86,83,85,131,0,1.0,0.3999999999999872
127,86,83,85,131,0,1.0,0.6999999999999872
128,86,83,85,131,0,1.0,0.9999999999999871
129,86,83,85,131,0,1.0,1.2999999999999872
130,89,84,86,136,0,1.0,0.5999999999999872
131,89,84,86,136,0,1.0,0.8999999999999873
132,89,86,86,138,0,1.0,1.1999999999999873
133,90,88,86,141,0,1.0,0.4999999999999873
134,90,88,86,141,0,1.0,0.7999999999999873
135,91,88,86,142,0,1.0,1.0999999999999872
136,91,89,88,145,0,1.0,0.3999999999999872
137,92,93,89,151,0,1.0,0.6999999999999872
138,94,94,90,155,0,1.0,0.9999999999999871
139,95,96,91,159,0,1.0,1.2999999999999872
140,95,97,94,163,0,1.0,0.5999999999999872
141,95,97,94,163,0,1.0,0.8999999999999873
142,96,97,96,166,0,1.0,1.1999999999999873
143,97,98,96,168,0,1.0,0.4999999999999873
144,98,98,96,169,0,1.0,0.7999999999999873
145,98,98,96,169,0,1.0,1.0999999999999872
146,99,100,97,173,0,1.0,0.3999999999999872
147,99,101,98,175,0,1.0,0.6999999999999872
148,99,101,98,175,0,1.0,0.9999999999999871
149,99,101,98,175,0,1.0,1.2999999999999872
150,99,101,98,175,0,1.0,0.5999999999999872
151,102,102,99,180,0,1.0,0.8999999999999873
152,103,102,99,181,0,1.0,1.1999999999999873
153,103,102,100,182,0,1.0,0.4999999999999873
154,103,102,101,183,0,1.0,0.7999999999999873
155,103,102,101,183,0,1.0,1.0999999999999872
156,103,103,101,184,0,1.0,0.3999999999999872
157,104,103,101,185,0,1.0,0.6999999999999872
158,105,103,101,186,0,1.0,0.9999999999999871
159,105,103,101,186,0,1.0,1.2999999999999872
160,105,103,103,188,0,1.0,0.5999999999999872
161,106,103,103,189,0,1.0,0.8999999999999873
162,106,103,103,189,0,1.0,1.1999999999999873
163,106,103,103,189,0,1.0,0.4999999999999873
164,107,103,103,190,0,1.0,0.7999999999999873
165,108,103,103,191,0,1.0,1.0999999999999872
166,108,103,103,191,0,1.0,0.3999999999999872
167,108,103,103,191,0,1.0,0.6999999999999872
168,108,103,103,191,0,1.0,0.9999999999999871
169,108,103,103,191,0,1.0,1.2999999999999872
170,109,103,103,192,0,1.0,0.5999999999999872
171,109,103,103,192,0,1.0,0.8999999999999873
172,109,105,103,194,0,1.0,1.1999999999999873
173,110,105,103,195,0,1.0,0.4999999999999873
174,111,105,103,196,0,1.0,0.7999999999999873
175,111,105,103,196,0,1.0,1.0999999999999872
176,111,105,103,196,0,1.0,0.3999999999999872
177,111,107,103,198,0,1.0,0.6999999999999872
178,113,107,103,200,0,1.0,0.9999999999999871
179,115,108,103,203,0,1.0,1.2999999999999872
180,115,108,103,203,0,1.0,0.5999999999999872
181,115,108,103,203,0,1.0,0.8999999999999873
182,115,108,103,203,0,1.0,1.1999999999999873
183,116,108,103,204,0,1.0,0.4999999999999873
184,116,108,103,204,0,1.0,0.7999999999999873
185,116,108,103,204,0,1.0,1.0999999999999872
186,117,108,104,206,0,1.0,0.3999999999999872
187,117,108,105,207,0,1.0,0.6999999999999872
188,117,108,105,207,0,1.0,0.9999999999999871
189,117,108,105,207,0,1.0,1.2999999999999872
190,117,108,105,207,0,1.0,0.5999999999999872
191,118,108,105,208,0,1.0,0.8999999999999873
192,119,108,105,209,0,1.0,1.1999999999999873
193,119,108,106,210,0,1.0,0.4999999999999873
194,119,108,106,210,0,1.0,0.7999999999999873
195,119,108,106,210,0,1.0,1.0999999999999872
196,119,108,106,210,0,1.0,0.3999999999999872
197,120,108,106,211,0,1.0,0.6999999999999872
198,121,108,106,212,0,1.0,0.9999999999999871
199,121,108,106,212,0,1.0,1.2999999999999872
200,121,108,106,212,0,1.0,0.5999999999999872
201,122,108,106,213,0,1.0,0.8999999999999873
202,122,108,106,213,0,1.0,1.1999999999999873
203,122,108,106,213,0,1.0,0.4999999999999873
204,122,108,106,213,0,1.0,0.7999999999999873
205,122,108,106,213,0,1.0,1.0999999999999872
206,122,108,106,213,0,1.0,0.3999999999999872
207,122,108,106,213,0,1.0,0.6999999999999872
208,122,108,106,213,0,1.0,0.9999999999999871
209,122,108,106,213,0,1.0,1.2999999999999872
210,123,108,106,214,0,1.0,0.5999999999999872
211,123,108,106,214,0,1.0,0.8999999999999873
212,123,110,106,216,0,1.0,1.1999999999999873
213,123,110,106,216,0,1.0,0.4999999999999873
214,123,110,106,216,0,1.0,0.7999999999999873
215,123,110,106,216,0,1.0,1.0999999999999872
216,123,110,106,216,0,1.0,0.3999999999999872
217,123,110,106,216,0,1.0,0.6999999999999872
218,123,110,106,216,0,1.0,0.9999999999999871
219,124,110,106,217,0,1.0,1.2999999999999872
220,124,110,106,217,0,1.0,0.5999999999999872
221,124,110,106,217,0,1.0,0.8999999999999873
222,124,110,106,217,0,1.0,1.1999999999999873
223,124,110,106,217,0,1.0,0.4999999999999873
224,124,110,106,217,0,1.0,0.7999999999999873
225,124,110,106,217,0,1.0,1.0999999999999872
226,124,110,106,217,0,1.0,0.3999999999999872
227,124,110,106,217,0,1.0,0.6999999999999872
228,124,110,106,217,0,1.0,0.9999999999999871
229,124,111,106,218,0,1.0,1.2999999999999872
230,124,111,106,218,0,1.0,0.5999999999999872
231,121,107,99,218,14,1.0,0.8999999999999873
232,121,107,99,218,14,1.0,1.1999999999999873
233,121,106,99,218,15,1.0,0.4999999999999873
234,121,106,99,218,15,1.0,0.7999999999999873
235,122,106,99,219,15,1.0,1.0999999999999872
236,122,106,99,219,15,1.0,0.3999999999999872
237,122,106,99,219,15,1.0,0.6999999999999872
238,122,105,99,219,16,1.0,0.9999999999999871
239,122,104,99,220,18,1.0,1.2999999999999872
240,122,104,99,220,18,1.0,0.5999999999999872
241,122,104,99,220,18,1.0,0.8999999999999873
242,122,104,99,220,18,1.0,1.1999999999999873
243,123,104,99,221,18,1.0,0.4999999999999873
244,123,103,99,221,19,1.0,0.7999999999999873
245,124,103,99,222,19,1.0,1.0999999999999872
246,124,103,99,222,19,1.0,0.3999999999999872
247,123,103,99,222,20,1.0,0.6999999999999872
248,124,103,99,223,20,1.0,0.9999999999999871
249,125,103,99,224,20,1.0,1.2999999999999872
250,125,103,99,224,20,1.0,0.5999999999999872
251,125,103,99,224,20,1.0,0.8999999999999873
252,125,103,99,224,20,1.0,1.1999999999999873
253,125,103,99,224,20,1.0,0.4999999999999873
254,125,103,99,224,20,1.0,0.7999999999999873
255,125,103,99,224,20,1.0,1.0999999999999872
256,125,103,99,224,20,1.0,0.3999999999999872
257,125,103,99,224,20,1.0,0.6999999999999872
258,125,103,99,224,20,1.0,0.9999999999999871
259,123,101,96,224,27,1.0,1.2999999999999872
260,123,102,96,225,27,1.0,0.5999999999999872
261,123,102,96,225,27,1.0,0.8999999999999873
262,123,102,96,225,27,1.0,1.1999999999999873
263,123,102,96,225,27,1.0,0.4999999999999873
264,123,102,96,225,27,1.0,0.7999999999999873
265,123,102,96,225,27,1.0,1.0999999999999872
266,123,102,96,225,27,1.0,0.3999999999999872
267,123,102,96,225,27,1.0,0.6999999999999872
268,123,102,96,225,27,1.0,0.9999999999999871
269,123,102,96,225,27,1.0,1.2999999999999872
270,123,102,96,225,27,1.0,0.5999999999999872
271,117,96,90,225,45,1.0,0.8999999999999873
272,113,95,87,225,53,1.0,1.1999999999999873
273,112,94,86,225,56,1.0,0.4999999999999873
274,112,94,85,225,57,1.0,0.7999999999999873
275,112,93,85,226,59,1.0,1.0999999999999872
276,112,93,85,226,59,1.0,0.3999999999999872
277,112,93,85,226,59,1.0,0.6999999999999872
278,111,92,85,226,61,1.0,0.9999999999999871
279,112,91,84,227,63,1.0,1.2999999999999872
280,102,71,65,227,112,1.0,0.5999999999999872
281,102,71,65,227,112,1.0,0.8999999999999873
282,102,71,65,227,112,1.0,1.1999999999999873
283,103,71,64,228,113,1.0,0.4999999999999873
284,102,71,64,228,114,1.0,0.7999999999999873
285,102,71,63,228,115,1.0,1.0999999999999872
286,102,71,63,228,115,1.0,0.3999999999999872
287,102,70,61,228,118,1.0,0.6999999999999872
288,101,69,61,229,121,1.0,0.9999999999999871
289,101,69,61,229,121,1.0,1.2999999999999872
290,102,69,61,230,121,1.0,0.5999999999999872
291,102,69,61,230,121,1.0,0.8999999999999873
292,102,69,61,230,121,1.0,1.1999999999999873
293,102,69,61,230,121,1.0,0.4999999999999873
294,102,69,61,230,121,1.0,0.7999999999999873
295,102,69,60,230,122,1.0,1.0999999999999872
296,102,69,60,230,122,1.0,0.3999999999999872
297,102,68,60,230,123,1.0,0.6999999999999872
298,102,67,60,230,124,1.0,0.9999999999999871
299,102,67,60,230,124,1.0,1.2999999999999872
300,102,68,60,231,124,1.0,0.5999999999999872
301,101,67,60,231,126,1.0,0.8999999999999873
302,101,67,59,231,127,1.0,1.1999999999999873
303,100,64,59,231,131,1.0,0.4999999999999873
304,100,64,59,231,131,1.0,0.7999999999999873
305,101,64,59,232,131,1.0,1.0999999999999872
306,101,64,59,232,131,1.0,0.3999999999999872
307,101,64,59,232,131,1.0,0.6999999999999872
308,101,64,59,232,131,1.0,0.9999999999999871
309,101,64,59,232,131,1.0,1.2999999999999872
310,101,64,59,232,131,1.0,0.5999999999999872
311,95,61,54,232,145,1.0,0.8999999999999873
312,93,61,54,232,147,1.0,1.1999999999999873
313,93,60,53,232,149,1.0,0.4999999999999873
314,93,59,52,232,151,1.0,0.7999999999999873
315,93,59,52,232,151,1.0,1.0999999999999872
316,93,58,52,232,152,1.0,0.3999999999999872
317,92,58,52,232,153,1.0,0.6999999999999872
318,92,58,52,232,153,1.0,0.9999999999999871
319,93,58,52,233,153,1.0,1.2999999999999872
320,92,55,46,233,163,1.0,0.5999999999999872
321,92,55,46,233,163,1.0,0.8999999999999873
322,92,55,46,233,163,1.0,1.1999999999999873
323,92,55,46,233,163,1.0,0.4999999999999873
324,92,55,46,233,163,1.0,0.7999999999999873
325,91,55,46,233,164,1.0,1.0999999999999872
326,91,55,46,233,164,1.0,0.3999999999999872
327,92,55,46,234,164,1.0,0.6999999999999872
328,93,55,46,235,164,1.0,0.9999999999999871
329,93,55,46,235,164,1.0,1.2999999999999872
330,91,54,45,236,169,1.0,0.5999999999999872
331,91,54,45,236,169,1.0,0.8999999999999873
332,91,52,45,236,171,1.0,1.1999999999999873
333,90,50,45,236,174,1.0,0.4999999999999873
334,90,51,45,237,174,1.0,0.7999999999999873
335,86,50,45,237,179,1.0,1.0999999999999872
336,85,49,43,237,183,1.0,0.3999999999999872
337,84,45,42,237,189,1.0,0.6999999999999872
338,82,44,41,237,193,1.0,0.9999999999999871
339,81,42,40,237,197,1.0,1.2999999999999872
340,80,27,25,237,228,1.0,0.5999999999999872
341,80,27,25,237,228,1.0,0.8999999999999873
342,79,27,23,237,231,1.0,1.1999999999999873
343,77,26,23,237,234,1.0,0.4999999999999873
344,75,26,23,237,236,1.0,0.7999999999999873
345,76,26,23,238,236,1.0,1.0999999999999872
346,75,24,22,238,240,1.0,0.3999999999999872
347,75,23,21,238,242,1.0,0.6999999999999872
348,74,23,21,238,243,1.0,0.9999999999999871
349,74,23,21,238,243,1.0,1.2999999999999872
350,74,23,21,238,243,1.0,0.5999999999999872
351,71,22,19,238,249,1.0,0.8999999999999873
352,70,22,19,238,250,1.0,1.1999999999999873
353,70,22,18,238,251,1.0,0.4999999999999873
354,70,22,17,238,252,1.0,0.7999999999999873
355,70,22,17,238,252,1.0,1.0999999999999872
356,70,21,17,238,253,1.0,0.3999999999999872
357,69,21,17,238,254,1.0,0.6999999999999872
358,68,21,17,238,255,1.0,0.9999999999999871
359,68,21,17,238,255,1.0,1.2999999999999872
360,68,18,13,238,262,1.0,0.5999999999999872
361,67,18,13,238,263,1.0,0.8999999999999873
362,67,18,13,238,263,1.0,1.1999999999999873
363,66,18,13,238,264,1.0,0.4999999999999873
364,65,18,13,238,265,1.0,0.7999999999999873
365,64,18,13,238,266,1.0,1.0999999999999872
366,64,18,13,238,266,1.0,0.3999999999999872
367,65,18,13,239,266,1.0,0.6999999999999872
368,65,18,13,239,266,1.0,0.9999999999999871
369,65,18,13,239,266,1.0,1.2999999999999872
370,64,18,13,239,267,1.0,0.5999999999999872
371,64,18,13,239,267,1.0,0.8999999999999873
372,64,16,13,239,269,1.0,1.1999999999999873
373,63,16,13,239,270,1.0,0.4999999999999873
374,62,17,13,240,271,1.0,0.7999999999999873
375,62,17,13,240,271,1.0,1.0999999999999872
376,62,17,13,240,271,1.0,0.3999999999999872
377,62,15,13,240,273,1.0,0.6999999999999872
378,60,15,13,240,275,1.0,0.9999999999999871
379,58,14,13,240,278,1.0,1.2999999999999872
380,58,14,10,240,281,1.0,0.5999999999999872
381,58,14,10,240,281,1.0,0.8999999999999873
382,58,14,10,240,281,1.0,1.1999999999999873
383,57,14,10,240,282,1.0,0.4999999999999873
384,57,14,10,240,282,1.0,0.7999999999999873
385,57,14,10,240,282,1.0,1.0999999999999872
386,56,14,9,240,284,1.0,0.3999999999999872
387,56,14,8,240,285,1.0,0.6999999999999872
388,56,14,8,240,285,1.0,0.9999999999999871
389,56,14,8,240,285,1.0,1.2999999999999872
390,56,14,8,240,285,1.0,0.5999999999999872
391,55,14,8,240,286,1.0,0.8999999999999873
392,54,14,8,240,287,1.0,1.1999999999999873
393,54,14,7,240,288,1.0,0.4999999999999873
394,54,14,7,240,288,1.0,0.7999999999999873
395,54,13,7,240,289,1.0,1.0999999999999872
396,54,13,7,240,289,1.0,0.3999999999999872
397,53,13,7,240,290,1.0,0.6999999999999872
398,52,13,7,240,291,1.0,0.9999999999999871
399,52,13,7,240,291,1.0,1.2999999999999872
400,52,12,6,240,293,1.0,0.5999999999999872
401,51,12,6,240,294,1.0,0.8999999999999873
402,51,12,6,240,294,1.0,1.1999999999999873
403,50,12,5,240,296,1.0,0.4999999999999873
404,50,12,5,240,296,1.0,0.7999999999999873
405,50,12,5,240,296,1.0,1.0999999999999872
406,50,12,5,240,296,1.0,0.3999999999999872
407,50,12,5,240,296,1.0,0.6999999999999872
408,50,12,5,240,296,1.0,0.9999999999999871
409,50,12,5,240,296,1.0,1.2999999999999872
410,49,12,5,240,297,1.0,0.5999999999999872
411,49,12,5,240,297,1.0,0.8999999999999873
412,49,10,5,240,299,1.0,1.1999999999999873
413,49,10,5,240,299,1.0,0.4999999999999873
414,49,10,5,240,299,1.0,0.7999999999999873
415,49,10,5,240,299,1.0,1.0999999999999872
416,49,10,5,240,299,1.0,0.3999999999999872
417,49,10,5,240,299,1.0,0.6999999999999872
418,49,10,5,240,299,1.0,0.9999999999999871
419,48,10,5,240,300,1.0,1.2999999999999872
420,48,10,5,240,300,1.0,0.5999999999999872
421,48,10,5,240,300,1.0,0.8999999999999873
422,48,10,5,240,300,1.0,1.1999999999999873
423,48,10,5,240,300,1.0,0.4999999999999873
424,48,10,5,240,300,1.0,0.7999999999999873
425,48,10,5,240,300,1.0,1.0999999999999872
426,48,10,5,240,300,1.0,0.3999999999999872
427,48,10,5,240,300,1.0,0.6999999999999872
428,48,10,5,240,300,1.0,0.9999999999999871
429,48,9,5,240,301,1.0,1.2999999999999872
430,48,9,5,240,301,1.0,0.5999999999999872
431,48,9,5,240,301,1.0,0.8999999999999873
432,48,9,5,240,301,1.0,1.1999999999999873
433,48,9,5,240,301,1.0,0.4999999999999873
